3820	102,5806	-3,5648	6,7738	2,5894	0,2134	120	4	2	6	1	7	3	84	0	2,71	1	-0,221197619047619	0,0705263157894737	11,25806	29,6353
3820	102,5806	-3,5648	6,7738	2,5894	0,21	120	4	2	6	1	7	3	84	0	2,71	1	-0,221197619047619	0,0705263157894737	11,25806	29,6353
3820	102,5806	-3,5648	6,7738	2,5894	0,197	120	4	2	6	1	7	3	84	0	2,71	1	-0,221197619047619	0,0705263157894737	11,25806	29,6353
3820,5	122,1692	-3,7992	6,7104	2,5682	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0829239766081871	13,21692	35,37124
3820,5	122,1692	-3,7992	6,7104	2,5684	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0828070175438596	13,21692	35,37124
3820,5	122,1692	-3,7992	6,7104	2,5685	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,082748538011696	13,21692	35,37124
3820,5	122,1692	-3,7992	6,7104	2,5682	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0829239766081871	13,21692	35,37124
3820,5	122,1692	-3,7992	6,7104	2,5687	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0826315789473683	13,21692	35,37124
3820,5	122,1692	-3,7992	6,7104	2,5682	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0829239766081871	13,21692	35,37124
3820,5	122,1692	-3,7992	6,7104	2,5682	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0829239766081871	13,21692	35,37124
3820,5	122,1692	-3,7992	6,7104	2,5683	0,2368	119	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0828654970760235	13,21692	35,37124
3821	121,6155	-4,1665	6,8382	2,5507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,0931578947368421	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,4507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,151637426900585	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,5507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,0931578947368421	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,5507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,0931578947368421	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,4507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,151637426900585	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,5507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,0931578947368421	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,9507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	-0,140760233918129	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,5507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,0931578947368421	13,16155	34,98475
3821	121,6155	-4,1665	6,8382	2,5507	0,2426	118	4	2	6	1	7	3	84	0	2,71	1	-0,447803571428571	0,0931578947368421	13,16155	34,98475
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3821,5	116,2144	-4,9567	6,7948	2,6168	0,2526	117	4	2	6	1	7	3	84	0	2,71	1	-0,383504761904762	0,0545029239766082	12,62144	32,8903
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822	120,2243	-5,1826	6,5057	2,6078	0,2708	116	4	2	6	1	7	3	84	0	2,71	1	-0,431241666666667	0,0597660818713449	13,02243	33,95773
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3822,5	111,1496	-5,5184	6,2883	2,6155	0,2423	115	4	2	6	1	7	3	84	0	2,71	1	-0,323209523809524	0,0552631578947369	12,11496	31,03384
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823	104,7843	-5,4077	6,1924	2,5866	0,2105	114	4	2	6	1	7	3	84	0	2,71	1	-0,247432142857143	0,0721637426900586	11,47843	29,19067
3823,5	110,0124	-5,4542	6,0843	2,5812	0,2499	113	4	2	6	1	7	3	84	0	2,71	1	-0,309671428571429	0,0753216374269006	12,00124	30,7312
3823,5	110,0124	-5,4542	6,0843	2,5812	0,2499	113	4	2	6	1	7	3	84	0	2,71	1	-0,309671428571429	0,0753216374269006	12,00124	30,7312
3823,5	110,0124	-5,4542	6,0843	2,5812	0,2499	113	4	2	6	1	7	3	84	0	2,71	1	-0,309671428571429	0,0753216374269006	12,00124	30,7312
3823,5	110,0124	-5,4542	6,0843	2,5812	0,2499	113	4	2	6	1	7	3	84	0	2,71	1	-0,309671428571429	0,0753216374269006	12,00124	30,7312
3823,5	110,0124	-5,4542	6,0843	2,5812	0,2499	113	4	2	6	1	7	3	84	0	2,71	1	-0,309671428571429	0,0753216374269006	12,00124	30,7312
3823,5	110,0124	-5,4542	6,0843	2,5812	0,2499	113	4	2	6	1	7	3	84	0	2,71	1	-0,309671428571429	0,0753216374269006	12,00124	30,7312
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824	109,9958	-5,785	6,1117	2,6166	0,2581	112	4	2	6	1	7	3	84	0	2,71	1	-0,30947380952381	0,0546198830409356	11,99958	30,52774
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3824,5	109,9654	-5,7819	6,2188	2,5926	0,2323	111	4	2	6	1	7	3	84	0	2,71	1	-0,309111904761905	0,0686549707602339	11,99654	30,52048
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825	122,1692	-6,3242	6,1617	2,5602	0,2405	110	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0876023391812865	13,21692	33,85624
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3825,5	109,9701	-6,6369	6,0654	2,5702	0,2572	109	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0817543859649124	11,99701	30,00889
3826	103,5285	-6,9725	6,0454	2,5785	0,2482	108	4	2	6	1	7	3	84	0	2,71	1	-0,232482142857143	0,0769005847953216	11,35285	27,87505
3826	103,5285	-6,9725	6,0454	2,5785	0,2482	108	4	2	6	1	7	3	84	0	2,71	1	-0,232482142857143	0,0769005847953216	11,35285	27,87505
3826	103,5285	-6,9725	6,0454	2,5785	0,2482	108	4	2	6	1	7	3	84	0	2,71	1	-0,232482142857143	0,0769005847953216	11,35285	27,87505
3826	103,5285	-6,9725	6,0454	2,5785	0,2482	108	4	2	6	1	7	3	84	0	2,71	1	-0,232482142857143	0,0769005847953216	11,35285	27,87505
3826	103,5285	-6,9725	6,0454	2,5785	0,2482	108	4	2	6	1	7	3	84	0	2,71	1	-0,232482142857143	0,0769005847953216	11,35285	27,87505
3826	103,5285	-6,9725	6,0454	2,5785	0,2482	108	4	2	6	1	7	3	84	0	2,71	1	-0,232482142857143	0,0769005847953216	11,35285	27,87505
3826	103,5285	-6,9725	6,0454	2,5785	0,2482	108	4	2	6	1	7	3	84	0	2,71	1	-0,232482142857143	0,0769005847953216	11,35285	27,87505
3826,5	122,1692	-7,5152	5,9151	2,5897	0,2498	107	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0703508771929824	13,21692	33,14164
3826,5	122,1692	-7,5152	5,9151	2,5897	0,2498	107	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0703508771929824	13,21692	33,14164
3826,5	122,1692	-7,5152	5,9151	2,5897	0,2498	107	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0703508771929824	13,21692	33,14164
3826,5	122,1692	-7,5152	5,9151	2,5897	0,2498	107	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0703508771929824	13,21692	33,14164
3826,5	122,1692	-7,5152	5,9151	2,5897	0,2498	107	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0703508771929824	13,21692	33,14164
3826,5	122,1692	-7,5152	5,9151	2,5897	0,2498	107	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0703508771929824	13,21692	33,14164
3826,5	122,1692	-7,5152	5,9151	2,5897	0,2498	107	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0703508771929824	13,21692	33,14164
3827	109,9701	-7,4904	5,7408	2,5739	0,2423	106	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0795906432748537	11,99701	29,49679
3827	109,9701	-7,4904	5,7408	2,5739	0,2423	106	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0795906432748537	11,99701	29,49679
3827	109,9701	-7,4904	5,7408	2,5739	0,2423	106	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0795906432748537	11,99701	29,49679
3827	109,9701	-7,4904	5,7408	2,5739	0,2423	106	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0795906432748537	11,99701	29,49679
3827	109,9701	-7,4904	5,7408	2,5739	0,2423	106	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0795906432748537	11,99701	29,49679
3827	109,9701	-7,4904	5,7408	2,5739	0,2423	106	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0795906432748537	11,99701	29,49679
3827,5	109,9701	-7,767	5,6609	2,5548	0,2191	105	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0907602339181285	11,99701	29,33083
3827,5	109,9701	-7,767	5,6609	2,5548	0,2191	105	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0907602339181285	11,99701	29,33083
3827,5	109,9701	-7,767	5,6609	2,5548	0,2191	105	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0907602339181285	11,99701	29,33083
3827,5	109,9701	-7,767	5,6609	2,5548	0,2191	105	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0907602339181285	11,99701	29,33083
3827,5	109,9701	-7,767	5,6609	2,5548	0,2191	105	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0907602339181285	11,99701	29,33083
3827,5	109,9701	-7,767	5,6609	2,5548	0,2191	105	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0907602339181285	11,99701	29,33083
3828	122,1692	-7,6521	5,6334	2,5635	0,2333	104	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0856725146198831	13,21692	33,0595
3828	122,1692	-7,6521	5,6334	2,5635	0,2333	104	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0856725146198831	13,21692	33,0595
3828	122,1692	-7,6521	5,6334	2,5635	0,2333	104	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0856725146198831	13,21692	33,0595
3828	122,1692	-7,6521	5,6334	2,5635	0,2333	104	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0856725146198831	13,21692	33,0595
3828	122,1692	-7,6521	5,6334	2,5635	0,2333	104	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0856725146198831	13,21692	33,0595
3828	122,1692	-7,6521	5,6334	2,5635	0,2333	104	4	2	6	1	7	3	84	0	2,71	1	-0,454395238095238	0,0856725146198831	13,21692	33,0595
3828,5	109,9701	-7,5422	5,576	2,5761	0,2633	103	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0783040935672515	11,99701	29,46571
3828,5	109,9701	-7,5422	5,576	2,5761	0,2633	103	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0783040935672515	11,99701	29,46571
3828,5	109,9701	-7,5422	5,576	2,5761	0,2633	103	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0783040935672515	11,99701	29,46571
3828,5	109,9701	-7,5422	5,576	2,5761	0,2633	103	4	2	6	1	7	3	84	0	2,71	1	-0,309167857142857	0,0783040935672515	11,99701	29,46571
